"id","ident","type","name","continent","iso_country","iso_region","municipality","iata_code"
"1816","CYMO","medium_airport","Moosonee Airport","NA","CA","CA-ON","Moosonee","YMO"
"1817","CYMT","medium_airport","Chapais Airport","NA","CA","CA-QC","Chibougamau","YMT"
"1818","CYMU","medium_airport","Umiujaq Airport","NA","CA","CA-QC","Umiujaq","YUD"
"1822","CYNA","medium_airport","Natashquan Airport","NA","CA","CA-QC","Natashquan","YNA"
"1823","CYNC","medium_airport","Wemindji Airport","NA","CA","CA-QC","Wemindji","YNC"
"1824","CYND","medium_airport","Ottawa / Gatineau Airport","NA","CA","CA-QC","Gatineau","YND"
"1825","CYNE","medium_airport","Norway House Airport","NA","CA","CA-MB","Norway House","YNE"
"1828","CYNL","medium_airport","Points North Landing Airport","NA","CA","CA-SK","Points North Landing","YNL"
"1833","CYOC","medium_airport","Old Crow Airport","NA","CA","CA-YT","Old Crow","YOC"
"1835","CYOH","medium_airport","Oxford House Airport","NA","CA","CA-MB","Oxford House","YOH"
"1836","CYOJ","medium_airport","High Level Airport","NA","CA","CA-AB","High Level","YOJ"
"1838","CYOP","medium_airport","Rainbow Lake Airport","NA","CA","CA-AB","Rainbow Lake","YOP"
"1840","CYOW","large_airport","Ottawa Macdonald-Cartier International Airport","NA","CA","CA-ON","Ottawa","YOW"
"1842","CYPA","medium_airport","Prince Albert Glass Field","NA","CA","CA-SK","Prince Albert","YPA"
"1843","CYPC","medium_airport","Paulatuk (Nora Aliqatchialuk Ruben) Airport","NA","CA","CA-NT","Paulatuk","YPC"
"1845","CYPE","medium_airport","Peace River Airport","NA","CA","CA-AB","Peace River","YPE"
"1847","CYPH","medium_airport","Inukjuak Airport","NA","CA","CA-QC","Inukjuak","YPH"
"1849","CYPL","medium_airport","Pickle Lake Airport","NA","CA","CA-ON","Pickle Lake","YPL"
"1850","CYPM","medium_airport","Pikangikum Airport","NA","CA","CA-ON","Pikangikum","YPM"
"1852","CYPO","medium_airport","Peawanuck Airport","NA","CA","CA-ON","Peawanuck","YPO"
"1855","CYPR","medium_airport","Prince Rupert Airport","NA","CA","CA-BC","Prince Rupert","YPR"
"1859","CYPW","medium_airport","Powell River Airport","NA","CA","CA-BC","Powell River","YPW"
"1861","CYPY","medium_airport","Fort Chipewyan Airport","NA","CA","CA-AB","Fort Chipewyan","YPY"
"1862","CYPZ","medium_airport","Burns Lake Airport","NA","CA","CA-BC","Burns Lake","YPZ"
"1864","CYQB","large_airport","Quebec Jean Lesage International Airport","NA","CA","CA-QC","Quebec","YQB"
"1865","CYQD","medium_airport","The Pas Airport","NA","CA","CA-MB","The Pas","YQD"
"1867","CYQG","medium_airport","Windsor Airport","NA","CA","CA-ON","Windsor","YQG"
"1870","CYQK","medium_airport","Kenora Airport","NA","CA","CA-ON","Kenora","YQK"
"1871","CYQL","medium_airport","Lethbridge County Airport","NA","CA","CA-AB","Lethbridge","YQL"
"1872","CYQM","medium_airport","Greater Moncton Roméo LeBlanc International Airport","NA","CA","CA-NB","Moncton","YQM"
"1873","CYQN","medium_airport","Nakina Airport","NA","CA","CA-ON","Nakina","YQN"
"1874","CYQQ","medium_airport","Comox Valley Airport / CFB Comox","NA","CA","CA-BC","Comox","YQQ"
"1875","CYQR","medium_airport","Regina International Airport","NA","CA","CA-SK","Regina","YQR"
"1877","CYQT","medium_airport","Thunder Bay Airport","NA","CA","CA-ON","Thunder Bay","YQT"
"1878","CYQU","medium_airport","Grande Prairie Airport","NA","CA","CA-AB","Grande Prairie","YQU"
"1881","CYQX","medium_airport","Gander International Airport / CFB Gander","NA","CA","CA-NL","Gander","YQX"
"1882","CYQY","medium_airport","Sydney / J.A. Douglas McCurdy Airport","NA","CA","CA-NS","Sydney","YQY"
"1883","CYQZ","medium_airport","Quesnel Airport","NA","CA","CA-BC","Quesnel","YQZ"
"1884","CYRA","medium_airport","Rae Lakes Airport","NA","CA","CA-NT","Gamètì","YRA"
"1885","CYRB","medium_airport","Resolute Bay Airport","NA","CA","CA-NU","Resolute Bay","YRB"
"1888","CYRJ","medium_airport","Roberval Airport","NA","CA","CA-QC","Roberval","YRJ"
"1889","CYRL","medium_airport","Red Lake Airport","NA","CA","CA-ON","Red Lake","YRL"
"1895","CYRT","medium_airport","Rankin Inlet Airport","NA","CA","CA-NU","Rankin Inlet","YRT"
"1897","CYSB","medium_airport","Sudbury Airport","NA","CA","CA-ON","Sudbury","YSB"
"1901","CYSF","medium_airport","Stony Rapids Airport","NA","CA","CA-SK","Stony Rapids","YSF"
"1904","CYSJ","medium_airport","Saint John Airport","NA","CA","CA-NB","Saint John","YSJ"
"1905","CYSK","medium_airport","Sanikiluaq Airport","NA","CA","CA-NU","Sanikiluaq","YSK"
"1907","CYSM","medium_airport","Fort Smith Airport","NA","CA","CA-NT","Fort Smith","YSM"
"1912","CYST","medium_airport","St. Theresa Point Airport","NA","CA","CA-MB","St. Theresa Point","YST"
"1915","CYSY","medium_airport","Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport","NA","CA","CA-NT","Sachs Harbour","YSY"
"1918","CYTE","medium_airport","Cape Dorset Airport","NA","CA","CA-NU","Kinngait","YTE"
"1919","CYTF","medium_airport","Alma Airport","NA","CA","CA-QC","Alma","YTF"
"1920","CYTH","medium_airport","Thompson Airport","NA","CA","CA-MB","Thompson","YTH"
"1921","CYTL","medium_airport","Big Trout Lake Airport","NA","CA","CA-ON","Big Trout Lake","YTL"
"1925","CYTS","medium_airport","Timmins/Victor M. Power","NA","CA","CA-ON","Timmins","YTS"
"1926","CYTZ","medium_airport","Billy Bishop Toronto City Centre Airport","NA","CA","CA-ON","Toronto","YTZ"
"1927","CYUB","medium_airport","Tuktoyaktuk / James Gruben Airport","NA","CA","CA-NT","Tuktoyaktuk","YUB"
"1928","CYUL","large_airport","Montreal / Pierre Elliott Trudeau International Airport","NA","CA","CA-QC","Montréal","YUL"
"1929","CYUT","medium_airport","Naujaat Airport","NA","CA","CA-NU","Repulse Bay","YUT"
"1930","CYUX","medium_airport","Hall Beach Airport","NA","CA","CA-NU","Sanirajak","YUX"
"1931","CYUY","medium_airport","Rouyn Noranda Airport","NA","CA","CA-QC","Rouyn-Noranda","YUY"
"1933","CYVC","medium_airport","La Ronge Airport","NA","CA","CA-SK","La Ronge","YVC"
"314953","CYVL","small_airport","Tommy Kochon Airport","NA","CA","CA-NT","Colville Lake","YCK"
"1937","CYVM","medium_airport","Qikiqtarjuaq Airport","NA","CA","CA-NU","Qikiqtarjuaq","YVM"
"1938","CYVO","medium_airport","Val-d'Or Airport","NA","CA","CA-QC","Val-d'Or","YVO"
"1939","CYVP","medium_airport","Kuujjuaq Airport","NA","CA","CA-QC","Kuujjuaq","YVP"
"1940","CYVQ","medium_airport","Norman Wells Airport","NA","CA","CA-NT","Norman Wells","YVQ"
"1941","CYVR","large_airport","Vancouver International Airport","NA","CA","CA-BC","Vancouver","YVR"
"1944","CYVZ","medium_airport","Deer Lake Airport","NA","CA","CA-ON","Deer Lake","YVZ"
"1946","CYWG","large_airport","Winnipeg / James Armstrong Richardson International Airport","NA","CA","CA-MB","Winnipeg","YWG"
"1948","CYWJ","medium_airport","Déline Airport","NA","CA","CA-NT","Déline","YWJ"
"1949","CYWK","medium_airport","Wabush Airport","NA","CA","CA-NL","Wabush","YWK"
"1950","CYWL","medium_airport","Williams Lake Airport","NA","CA","CA-BC","Williams Lake","YWL"
"1952","CYWP","medium_airport","Webequie Airport","NA","CA","CA-ON","Webequie","YWP"
"1955","CYXC","medium_airport","Cranbrook/Canadian Rockies International Airport","NA","CA","CA-BC","Cranbrook","YXC"
"1957","CYXE","medium_airport","Saskatoon John G. Diefenbaker International Airport","NA","CA","CA-SK","Saskatoon","YXE"
"1958","CYXH","medium_airport","Medicine Hat Regional Airport","NA","CA","CA-AB","Medicine Hat","YXH"
"1959","CYXJ","medium_airport","Fort St John Airport","NA","CA","CA-BC","Fort St.John","YXJ"
"1961","CYXL","medium_airport","Sioux Lookout Airport","NA","CA","CA-ON","Sioux Lookout","YXL"
"1962","CYXN","medium_airport","Whale Cove Airport","NA","CA","CA-NU","Whale Cove","YXN"
"1963","CYXP","medium_airport","Pangnirtung Airport","NA","CA","CA-NU","Pangnirtung","YXP"
"1966","CYXS","medium_airport","Prince George Airport","NA","CA","CA-BC","Prince George","YXS"
"1967","CYXT","medium_airport","Northwest Regional Airport Terrace-Kitimat","NA","CA","CA-BC","Terrace","YXT"
"1968","CYXU","medium_airport","London Airport","NA","CA","CA-ON","London","YXU"
"1969","CYXX","large_airport","Abbotsford International Airport","NA","CA","CA-BC","Abbotsford","YXX"
"1970","CYXY","medium_airport","Whitehorse / Erik Nielsen International Airport","NA","CA","CA-YT","Whitehorse","YXY"
"1972","CYYB","medium_airport","North Bay Jack Garland Airport","NA","CA","CA-ON","North Bay","YYB"
"1973","CYYC","large_airport","Calgary International Airport","NA","CA","CA-AB","Calgary","YYC"
"1974","CYYD","medium_airport","Smithers Airport","NA","CA","CA-BC","Smithers","YYD"
"1975","CYYE","medium_airport","Fort Nelson Airport","NA","CA","CA-BC","Fort Nelson","YYE"
"1976","CYYF","medium_airport","Penticton Airport","NA","CA","CA-BC","Penticton","YYF"
"1977","CYYG","medium_airport","Charlottetown Airport","NA","CA","CA-PE","Charlottetown","YYG"
"1978","CYYH","medium_airport","Taloyoak Airport","NA","CA","CA-NU","Taloyoak","YYH"
"1979","CYYJ","large_airport","Victoria International Airport","NA","CA","CA-BC","Victoria","YYJ"
"1980","CYYL","medium_airport","Lynn Lake Airport","NA","CA","CA-MB","Lynn Lake","YYL"
"1984","CYYQ","medium_airport","Churchill Airport","NA","CA","CA-MB","Churchill","YYQ"
"1985","CYYR","medium_airport","Goose Bay Airport","NA","CA","CA-NL","Goose Bay","YYR"
"1986","CYYT","large_airport","St. John's International Airport","NA","CA","CA-NL","St. John's","YYT"
"1987","CYYU","medium_airport","Kapuskasing Airport","NA","CA","CA-ON","Kapuskasing","YYU"
"1989","CYYY","medium_airport","Mont Joli Airport","NA","CA","CA-QC","Mont-Joli","YYY"
"1990","CYYZ","large_airport","Lester B. Pearson International Airport","NA","CA","CA-ON","Toronto","YYZ"
"1993","CYZF","medium_airport","Yellowknife International Airport","NA","CA","CA-NT","Yellowknife","YZF"
"1994","CYZG","medium_airport","Salluit Airport","NA","CA","CA-QC","Salluit","YZG"
"1996","CYZP","medium_airport","Sandspit Airport","NA","CA","CA-BC","Sandspit","YZP"
"1997","CYZR","medium_airport","Chris Hadfield Airport","NA","CA","CA-ON","Sarnia","YZR"
"1998","CYZS","medium_airport","Coral Harbour Airport","NA","CA","CA-NU","Coral Harbour","YZS"
"1999","CYZT","medium_airport","Port Hardy Airport","NA","CA","CA-BC","Port Hardy","YZT"
"2001","CYZV","medium_airport","Sept-Îles Airport","NA","CA","CA-QC","Sept-Îles","YZV"
"2005","CZAC","medium_airport","York Landing Airport","NA","CA","CA-MB","York Landing","ZAC"
"2009","CZBD","medium_airport","Ilford Airport","NA","CA","CA-MB","Ilford","ILF"
"2010","CZBF","medium_airport","Bathurst Airport","NA","CA","CA-NB","South Tetagouche","ZBF"
"2013","CZEM","medium_airport","Eastmain River Airport","NA","CA","CA-QC","Eastmain River","ZEM"
"2015","CZFD","medium_airport","Fond-Du-Lac Airport","NA","CA","CA-SK","Fond-Du-Lac","ZFD"
"2017","CZFM","medium_airport","Fort Mcpherson Airport","NA","CA","CA-NT","Fort Mcpherson","ZFM"
"2018","CZFN","medium_airport","Tulita Airport","NA","CA","CA-NT","Tulita","ZFN"
"2020","CZGI","medium_airport","Gods River Airport","NA","CA","CA-MB","Gods River","ZGI"
"308731","CZJ","small_airport","Corazón de Jesús Airport","NA","PA","PA-KY","Corazón de Jesús and Narganá Islands","CZJ"
"2025","CZKE","medium_airport","Kashechewan Airport","NA","CA","CA-ON","Kashechewan","ZKE"
"2027","CZMD","medium_airport","Muskrat Dam Airport","NA","CA","CA-ON","Muskrat Dam","MSA"
"2030","CZMT","medium_airport","Masset Airport","NA","CA","CA-BC","Masset","ZMT"
"17060","CZN","small_airport","Chisana Airport","NA","US","US-AK","Chisana","CZN"
"2033","CZPB","medium_airport","Sachigo Lake Airport","NA","CA","CA-ON","Sachigo Lake","ZPB"
"2036","CZRJ","medium_airport","Round Lake (Weagamow Lake) Airport","NA","CA","CA-ON","Round Lake","ZRJ"
"2037","CZSJ","medium_airport","Sandy Lake Airport","NA","CA","CA-ON","Sandy Lake","ZSJ"
"2041","CZTM","medium_airport","Shamattawa Airport","NA","CA","CA-MB","Shamattawa","ZTM"
"2043","CZUM","small_airport","Churchill Falls Airport","NA","CA","CA-NL","Churchill Falls","ZUM"
"2046","CZWL","medium_airport","Wollaston Lake Airport","NA","CA","CA-SK","Wollaston Lake","ZWL"
"2049","DAAE","medium_airport","Soummam–Abane Ramdane Airport","AF","DZ","DZ-06","Béjaïa","BJA"
"2050","DAAG","large_airport","Houari Boumediene Airport","AF","DZ","DZ-16","Algiers","ALG"
"2051","DAAJ","medium_airport","Djanet Inedbirene Airport","AF","DZ","DZ-56","Djanet","DJG"
"2054","DAAP","medium_airport","Illizi Takhamalt Airport","AF","DZ","DZ-33","Illizi","VVZ"
"32193","DAAS","medium_airport","Ain Arnat Airport","AF","DZ","DZ-19","Sétif","QSF"
"2056","DAAT","medium_airport","Aguenar – Hadj Bey Akhamok Airport","AF","DZ","DZ-11","Tamanrasset","TMR"
"2057","DAAV","medium_airport","Jijel Ferhat Abbas Airport","AF","DZ","DZ-18","Tahir","GJL"
"2060","DABB","medium_airport","Annaba Rabah Bitat Airport","AF","DZ","DZ-23","Annaba","AAE"
"2061","DABC","medium_airport","Mohamed Boudiaf International Airport","AF","DZ","DZ-25","Constantine","CZL"
"2062","DABS","medium_airport","Cheikh Larbi Tébessi Airport","AF","DZ","DZ-12","Tébessi","TEE"
"2063","DABT","medium_airport","Batna Mostefa Ben Boulaid Airport","AF","DZ","DZ-05","Batna","BLJ"
"2064","DAFH","medium_airport","Hassi R'Mel Airport","AF","DZ","DZ-03","Hassi R'Mel","HRM"
"2067","DAOF","medium_airport","Tindouf Airport","AF","DZ","DZ-37","Tindouf","TIN"
"2070","DAON","medium_airport","Zenata – Messali El Hadj Airport","AF","DZ","DZ-13","Zenata","TLM"
"2071","DAOO","medium_airport","Oran Es-Sénia (Ahmed Ben Bella) International Airport","AF","DZ","DZ-31","Es-Sénia","ORN"
"2072","DAOR","medium_airport","Béchar Boudghene Ben Ali Lotfi Airport","AF","DZ","DZ-08","Béchar","CBH"
"30777","DATM","small_airport","Bordj Badji Mokhtar Airport","AF","DZ","DZ-52","Bordj Badji Mokhtar","BMW"
"2075","DAUA","medium_airport","Touat Cheikh Sidi Mohamed Belkebir Airport","AF","DZ","DZ-01","Adrar","AZR"
"2076","DAUB","medium_airport","Biskra - Mohamed Khider Airport","AF","DZ","DZ-07","Biskra","BSK"
"2077","DAUE","medium_airport","El Golea Airport","AF","DZ","DZ-50","El Menia","ELG"
"2078","DAUG","medium_airport","Noumérat - Moufdi Zakaria Airport","AF","DZ","DZ-47","El Atteuf","GHA"
"2079","DAUH","medium_airport","Hassi Messaoud-Oued Irara Krim Belkacem Airport","AF","DZ","DZ-30","Hassi Messaoud","HME"
"2080","DAUI","medium_airport","In Salah Airport","AF","DZ","DZ-57","In Salah","INZ"
"2081","DAUK","medium_airport","Touggourt Sidi Madhi Airport","AF","DZ","DZ-55","Touggourt","TGR"
"2083","DAUO","medium_airport","Guemar Airport","AF","DZ","DZ-39","Guemar","ELU"
"2084","DAUT","medium_airport","Timimoun Airport","AF","DZ","DZ-54","Timimoun","TMX"
"2085","DAUU","medium_airport","Ain Beida Airport","AF","DZ","DZ-30","Ouargla","OGX"
"2086","DAUZ","medium_airport","Zarzaitine - In Aménas Airport","AF","DZ","DZ-33","In Aménas","IAM"
"2087","DBBB","medium_airport","Cadjehoun Airport","AF","BJ","BJ-AQ","Cotonou","COO"
"316519","DBC","medium_airport","Baicheng Chang'an Airport","AS","CN","CN-22","Baicheng","DBC"
"315622","DEX","small_airport","Nop Goliat Dekai Airport","AS","ID","ID-PP","Dekai","DEX"
"2088","DFFD","medium_airport","Ouagadougou Airport","AF","BF","BF-KAD","Ouagadougou","OUA"
"2089","DFOO","medium_airport","Bobo Dioulasso Airport","AF","BF","BF-HOU","Bobo Dioulasso","BOY"
"2090","DGAA","large_airport","Kotoka International Airport","AF","GH","GH-AA","Accra","ACC"
"2091","DGLE","medium_airport","Tamale Airport","AF","GH","GH-NP","Tamale","TML"
"2093","DGSI","medium_airport","Kumasi Airport","AF","GH","GH-AH","Kumasi","KMS"
"2094","DGSN","medium_airport","Sunyani Airport","AF","GH","GH-BO","Sunyani","NYI"
"2095","DGTK","medium_airport","Takoradi Airport","AF","GH","GH-WP","Sekondi-Takoradi","TKD"
"2096","DIAP","medium_airport","Félix-Houphouët-Boigny International Airport","AF","CI","CI-AB","Abidjan","ABJ"
"2097","DIBK","medium_airport","Bouaké Airport","AF","CI","CI-VB","Bouaké","BYK"
"330383","DLR","small_airport","Dalnerechensk Airport","EU","RU","RU-PRI","Dalnerechensk","DLR"
"2104","DNAA","large_airport","Nnamdi Azikiwe International Airport","AF","NG","NG-FC","Abuja","ABV"
"309668","DNAI","medium_airport","Akwa Ibom International Airport","AF","NG","NG-AK","Uyo","QUO"
"2105","DNAK","medium_airport","Akure Airport","AF","NG","NG-ON","Akure","AKR"
"323056","DNBC","medium_airport","Sir Abubakar Tafawa Balewa International Airport","AF","NG","NG-BA","Bauchi","BCU"
"2106","DNBE","medium_airport","Benin Airport","AF","NG","NG-ED","Benin","BNI"
"2107","DNCA","medium_airport","Margaret Ekpo International Airport","AF","NG","NG-CR","Calabar","CBQ"
"2108","DNEN","medium_airport","Akanu Ibiam International Airport","AF","NG","NG-EN","Enegu","ENU"
"2110","DNIB","medium_airport","Ibadan Airport","AF","NG","NG-OY","Ibadan","IBA"
"2111","DNIL","medium_airport","Ilorin International Airport","AF","NG","NG-KW","Ilorin","ILR"
"2112","DNIM","medium_airport","Sam Mbakwe International Airport","AF","NG","NG-IM","Owerri","QOW"
"2113","DNJO","medium_airport","Yakubu Gowon Airport","AF","NG","NG-PL","Jos","JOS"
"2114","DNKA","medium_airport","Kaduna Airport","AF","NG","NG-KD","Kaduna","KAD"
"2115","DNKN","medium_airport","Mallam Aminu International Airport","AF","NG","NG-KN","Kano","KAN"
"2116","DNMA","medium_airport","Maiduguri International Airport","AF","NG","NG-BO","Maiduguri","MIU"
"2117","DNMK","medium_airport","Makurdi Airport","AF","NG","NG-BE","Makurdi","MDI"
"2118","DNMM","large_airport","Murtala Muhammed International Airport","AF","NG","NG-LA","Lagos","LOS"
"2120","DNPO","medium_airport","Port Harcourt International Airport","AF","NG","NG-RI","Port Harcourt","PHC"
"2121","DNSO","medium_airport","Sadiq Abubakar III International Airport","AF","NG","NG-SO","Sokoto","SKO"
"2122","DNYO","medium_airport","Yola Airport","AF","NG","NG-AD","Yola","YOL"
"315624","DPT","small_airport","Deputatskiy Airport","EU","RU","RU-SA","Deputatskiy","DPT"
"300323","DQA","small_airport","Daqing Sa'ertu Airport","AS","CN","CN-23","Daqing","DQA"
"2125","DRRN","large_airport","Diori Hamani International Airport","AF","NE","NE-8","Niamey","NIM"
"2127","DRZA","medium_airport","Mano Dayak International Airport","AF","NE","NE-1","Agadez","AJY"
"2130","DRZR","medium_airport","Zinder Airport","AF","NE","NE-7","Zinder","ZND"
"2131","DTKA","medium_airport","Tabarka-Aïn Draham International Airport","AF","TN","TN-32","Tabarka","TBJ"
"2132","DTMB","medium_airport","Monastir Habib Bourguiba International Airport","AF","TN","TN-52","Monastir","MIR"
"44483","DTNH","medium_airport","Enfidha - Hammamet International Airport","AF","TN","TN-51","Enfidha","NBE"
"2133","DTTA","large_airport","Tunis Carthage International Airport","AF","TN","TN-11","Tunis","TUN"
"2136","DTTF","medium_airport","Gafsa Ksar International Airport","AF","TN","TN-71","Gafsa","GAF"
"2137","DTTG","medium_airport","Gabès Matmata International Airport","AF","TN","TN-81","Gabès","GAE"
"2139","DTTJ","medium_airport","Djerba Zarzis International Airport","AF","TN","TN-82","Mellita","DJE"
"2141","DTTX","medium_airport","Sfax Thyna International Airport","AF","TN","TN-61","Sfax","SFA"
"2142","DTTZ","medium_airport","Tozeur Nefta International Airport","AF","TN","TN-72","Tozeur","TOE"
"2144","DXXX","medium_airport","Lomé–Tokoin International Airport","AF","TG","TG-M","Lomé","LFW"
"2152","EBAW","medium_airport","Antwerp International Airport (Deurne)","EU","BE","BE-VAN","Antwerp","ANR"
